Name,Address,City,State,Zip,Services
NFI North Inc Sidney Riverbend,3895 West River Road,Augusta,Maine 04330,04330,"? MH SUMH ? RES ? RTCC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? MD PI SCJJ 
SEF SMHA SWFS ? TRMA PTSD SED ? CM ES FPSY ? SMON ? CHLD ? AH"
Spurwink Services Chelsea Program,31 Spurwink Drive,Augusta,Maine 04330,04330,"? MH SUMH ? RES ? RTCC ? AT BMT CBT DBT GT IDD IPT PTM TT ? PVTN ? CLF MD OSF 
SCJJ SEF SF SMHA SWFS ? CO TRMA SED ? ES FPSY SEMP VRS ? STU ? SMON ? CHLD"
Acadia Hospital,268 Stillwater Avenue/ P.O. Box 422,Bangor,Maine 04402,04402,"? MH SUMH ? HI OP PHDT TELE ? PSY ? AT CBT CFT DBT ECT GT IDD IPT PTM ? WI ? PVTN 
? ITU MC MD MI OSF PI SCJJ SF SI SMHA SWFS VAF ? PA SS ? SE GL CO TRMA ALZ PED 
PTSD ? CM DEC FPSY IPC SPS PEER ? NRT STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Bangor Counseling Center DBA of New Life Mission,202 Exchange Street,Bangor,Maine 04401,04401,"? MH ? OP ? OMH ? BMT CBT CFT DBT IDD IPT TT ? PVTN ? MC MD MI PI SF SI SWFS ? PRS 
? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Behavioral Health Center,77 Court Street,Bangor,Maine 04401,04401,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT TT ? PVTP ? CLF CMHG CSBG ITU 
MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? GL CJ CO TRMA PTSD SED SMI ? 
COOT DEC ES FPSY ? TCC ? SMON ? ADLT CHLD SNR YAD"
Care and Comfort,24 Springer Drive Suite 202,Bangor,Maine 04401,04401,"? MH ? OP ? OMH ? BMT CFT IPT TT ? PVTP ? CLF ITU MD MI OSF PI SCJJ SEF SF SI SMHA 
SWFS VAF ? PA SS ? VET ? ACT CM COOT FPSY PRS ? SMON ? ADLT CHLD SNR YAD ? AH"
Community Care,40 Summer Street,Bangor,Maine 04401,04401,"? MH SUMH ? OP ? OMH ? BMT CBT CFT IDD IPT TT ? PVTN ? MD OSF PI SCJJ SEF SF SI 
SMHA SWFS ? CO SED SMI ? CM FPSY ICM TPC ? STU TCC ? SMPD ? ADLT CHLD YAD ? AH"
Community Health and Csl Servs,42 Cedar Street,Bangor,Maine 04401,04401,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? MC 
MD PI SF ? ACT CM COOT DEC FPSY HS ICM IPC PRS SEMP SH SPS TPC VRS PEER ? STU 
TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Full Circle Wellness Center Inc,157 Park Street Suite 35,Bangor,Maine 04401,04401,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT IDD IPT TT ? PVTP ? MC MD MI OSF PI SCJJ 
SF SI SMHA SWFS VAF ? COOT ES ? SMPD ? ADLT CHLD SNR YAD"
NFI North Inc Finson Road Program,726 Finson Road,Bangor,Maine 04401,04401,"? MH ? RES ? RTCA ? AT BMT CBT GT IPT TT ? PVTN ? MD SF ? SE GL CO PTSD ? CM HS ? 
SMPD ? SNR"
NFI North Inc Miller Terraces,60 Ohio Street,Bangor,Maine 04401,04401,"? MH SUMH ? RES ? RTCA ? BMT CBT GT IDD IPT PTM TT ? CIT ? PVTN ? MD OSF SF SMHA 
? SMI ? PRS PEER ? STU TCC ? SMON ? ADLT SNR YAD ? AH"
NFI North Inc Summit View Program,63 Summit Avenue,Bangor,Maine 04401,04401,"? MH SUMH ? RES ? RTCC ? CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? MD SI SMHA ? CO 
TRMA PTSD SED ? PRS SPS PEER ? SMON ? CHLD"
Northeast Occupational Exchange Inc,68 Mount Hope Avenue Suite 2,Bangor,Maine 04401,04401,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT TT ? CIT ? PVTN ? CLF 
CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS ? CO ? CM COOT 
DEC FPSY HS PRS SPS PEER ? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
OHI,203 Main Avenue,Bangor,Maine 04401,04401,"? MH SUMH ? OP ? OMH ? IDD ? PVTN ? MD MI OSF SCJJ SF SMHA SWFS ? SMI ? CM DEC 
HS PRS VRS PEER ? STU ? SMON ? ADLT SNR YAD ? AH"
Pathways of Maine Inc Eastern Maine Regional Office,21 Main Street Suite 301,Bangor,Maine 04401,04401,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT IPT TT ? PVTP ? MD MI PI SF SMHA SWFS ? 
TRMA PTSD SED ? CM FPSY IPC PRS SPS ? STU ? SMON ? ADLT CHLD YAD ? AH"
Maine Behavioral Healthcare,15 Mid Coast Drive,Belfast,Maine 04915,04915,"? MH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? MC MD PI SF 
SI SMHA SWFS ? SED ? CDM CM COOT DEC FPSY SEMP SH ? STU ? SMON ? ADLT CHLD 
SNR YAD ? AH"
Searsport Counseling Associates,9 Field Street Suite 106,Belfast,Maine 04915,04915,"? MH ? OP ? OMH ? BMT CBT CFT DBT IDD IPT ? PVTP ? MD MI PI SCJJ SEF SF SI SMHA 
SWFS VAF ? CM COOT ? TCC ? SMON ? ADLT CHLD SNR YAD"
Maine Behavioral Healthcare Sherry Sabo Center,2 Springbrook Drive,Biddeford,Maine 04005,04005,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
MC MD PI SCJJ SF SI SMHA SWFS ? CO TRMA SMI ? ACT CM COOT FPSY IPC SPS VRS 
PEER ? NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Oceanside Community Services LLP,22 West Cole Road Suite 103,Biddeford,Maine 04005,04005,"? MH ? OP ? OMH ? BMT CBT CFT DBT GT IPT PTM TT ? PVTP ? MC MD MI PI SCJJ SF SI 
SWFS ? FPSY ? STU ? SMPD ? ADLT CHLD SNR YAD"
Southern Maine Healthcare Behav Hlth Partial Hospitalization,235 Main Street,Biddeford,Maine 04005,04005,"? MH SUMH ? PHDT ? PH ? AT BMT CBT CFT DBT GT IDD IPT PTM ? CIT ? PVTN ? CMHG 
CSBG MC MD MI PI SF SI SMHA VAF ? PA ? TAY SE CO TRMA PTSD SMI ? ACT IMR SPS ? 
STU ? SMON ? ADLT SNR YAD ? AH"
Southern Maine Healthcare Behavioral Health,1 Medical Center Drive,Biddeford,Maine 04005,04005,"? MH SUMH ? HI PHDT TELE ? PSY ? AT CBT CFT DBT ECT GT IDD IPT PTM TT ? CIT ? PVTN 
? MC MD PI SF SI SMHA ? CDM CM DEC FPSY PRS SPS ? NRT NSC STU TCC ? SMON ? 
ADLT SNR YAD ? AH"
Spurwink Services York,"40 Main Street , Building 13 Suite 210",Biddeford,Maine 04005,04005,"? MH SUMH ? OP ? OMH ? CBT CFT DBT IDD IPT TT ? PVTN ? MC MD PI SCJJ SF SMHA ? 
SED ? CM IPC ? STU ? SMON ? CHLD"
Fisher Road,336 Fisher Road,Bowdoinham,Maine 04008,04008,"? MH ? RES ? RTCA ? BMT GT IDD IPT PTM ? PVTP ? CMHG MC MD OSF PI SCJJ SF SI 
SMHA ? SE GL CJ CO TRMA TBI PTSD SMI ? CDM CM COOT ES HS PRS SPS VRS ? NRT TCC 
? SMPD ? ADLT SNR YAD"
NFI North Inc Bridge Crossing,15 Wayside Avenue,Bridgton,Maine 04009,04009,"? MH SUMH ? RES ? RTCC ? AT BMT CBT CFT DBT GT IPT PTM TT ? CIT ? PVTN ? CLF MC 
MD OSF SCJJ SEF SF SI SMHA SWFS ? TRMA PTSD SED ? DEC ES FPSY PRS SPS ? SMON 
? CHLD ? AH"
Tri County Mental Health Services,32 North High Street,Bridgton,Maine 04009,04009,"? MH SUMH ? OP TELE ? OMH ? CBT CFT DBT GT IDD IPT TT ? WI ? PVTN ? CLF CMHG 
CSBG MC MD MI OSF PI SCJJ SF SMHA SWFS VAF ? SE VET CO TRMA PTSD SED SMI ? CM 
COOT FPSY IMR PRS SPS PEER ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Maine Behavioral Healthcare,11 Medical Center Drive,Brunswick,Maine 04011,04011,"? MH SUMH ? OP ? OMH ? CBT CFT GT IPT PTM TT ? PVTN ? MC MD PI SF SI ? CM ? SMON 
? ADLT CHLD SNR YAD ? AH"
Mid Coast Hospital Behavioral Health Unit,123 Medical Center Drive,Brunswick,Maine 04011,04011,"? MH SUMH ? HI ? PSY ? CBT DBT ECT GT IPT PTM ? CIT WI ? PVTN ? MC MD MI PI SF SI 
SMHA VAF ? CM PRS SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
Mid Coast Hospital Outpatient Behavioral Health,66 Baribeau Drive Suites 9-10,Brunswick,Maine 04011,04011,"? MH SUMH ? OP PHDT ? PH ? AT BMT CBT DBT GT IDD PTM ? PVTN ? CLF MC MD MI PI SF 
SWFS ? SE CJ CO SMI ? ACT CM DEC FPSY ICM PRS SPS ? STU TCC ? SMON ? ADLT SNR 
YAD ? AH"
NFI North Inc Beacon House,360 Long Plains Road,Buxton,Maine 04093,04093,"? MH SUMH ? RES ? RTCC ? BMT CBT CFT GT IPT PTM TT ? PVTN ? CLF MD OSF PI SCJJ 
SEF SF SMHA SWFS ? DEC ES FPSY IPC PRS PEER ? SMON ? CHLD"
Aroostook Mental Health Center Calais Outpatient Office,127 Palmer Street,Calais,Maine 04619,04619,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG MC MD MI OSF PI SCJJ SF SMHA SWFS VAF ? SED SMI ? CM COOT FPSY HS PRS 
SPS TPC PEER ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
Aroostook Mental Health Center,43 Hatch Drive Suite 310,Caribou,Maine 04736,04736,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT DBT GT IDD IPT TT ? CIT WI ? PVTN ? CLF CMHG 
MC MD MI OSF PI SCJJ SF SMHA SWFS VAF ? SED SMI ? CM COOT FPSY HS PRS SPS TPC 
PEER ? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
Community Health and Csl Servs,7 Hatch Drive Suite 120,Caribou,Maine 04736,04736,"? MH ? OP ? OMH ? BMT CBT CFT DBT GT IPT TT ? PVTN ? MC MD MI PI SF VAF ? HV ? CM 
TPC ? SMON ? ADLT CHLD SNR YAD"
Life by Design PA,27 Birdseye Avenue,Caribou,Maine 04736,04736,"? MH SUMH ? OP ? OMH ? CBT CFT IDD IPT TT ? PVTP ? CLF MC MD MI OSF PI SCJJ SEF SF 
SWFS ? CO ? CM COOT ? STU TCC ? SMON ? ADLT CHLD SNR YAD"
New Day Counseling Services LLC,20 Old Van Buren Road,Caribou,Maine 04736,04736,"? MH SUMH ? OP ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT TT ? PVTP ? CLF MC MD MI 
OSF PI SCJJ SF SI SMHA SWFS ? PA SS ? CM COOT SPS ? STU TCC ? SMON ? ADLT CHLD 
SNR YAD ? AH"
Choices,263 Main Street Suite 1,Corinth,Maine 04427,04427,"? MH ? OP ? OMH ? BMT CBT IPT TT ? PVTN ? CLF MC MD OSF SCJJ SF SI SWFS ? CM DEC 
ES HS IPC PRS SPS TPC ? STU ? SMON ? ADLT CHLD SNR YAD"
Maine Behavioral Healthcare,24 Miles Center Way,Damariscotta,Maine 04543,04543,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT GT IDD IPT PTM TT ? PVTN ? MC MD PI SCJJ 
SF SI SWFS VAF ? CDM CM COOT DEC FPSY HS ? STU ? SMON ? ADLT CHLD SNR YAD ? AH"
Care and Comfort,1073 West Main Street,Dover Foxcroft,Maine 04426,04426,"? MH ? OP ? OMH ? BMT CFT IPT TT ? PVTP ? CLF ITU MD MI OSF PI SCJJ SEF SF SI SMHA 
SWFS VAF ? PA SS ? CM COOT FPSY PRS ? SMON ? ADLT CHLD SNR YAD ? AH"
Community Health and Csl Servs Adult Child and Family Services,1093 West Main Street,Dover Foxcroft,Maine 04426,04426,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT IDD IPT TT ? CIT ? PVTN ? MC MD MI PI SCJJ 
SF SI SWFS ? CM COOT FPSY PRS TPC ? SMON ? ADLT CHLD SNR YAD ? AH"
Mayo Regional Hospital Psychiatry and Counseling Services,69 High Street,Dover Foxcroft,Maine 04426,04426,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IPT PTM TT ? PVTN ? MC MD MI PI SF SI 
SMHA SWFS VAF ? PA SS ? TAY SE VET CO TRMA TBI PED PTSD SED SMI ? COOT PRS SPS 
? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
Sunrise Opportunities Eastport Residential Care Facility,4 Clark Street,Eastport,Maine 04631,04631,? MH ? RES ? RTCA ? PTM ? PVTN ? MC MD SF SMHA ? CM ? TCC ? SMPD ? ADLT SNR
Aroostook Mental Health Center,710 Bucksport Road,Ellsworth,Maine 04605,04605,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT GT IDD IPT TT ? CIT WI ? PVTN ? CLF 
CMHG MC MD MI OSF PI SCJJ SF SMHA SWFS VAF ? CJ ? COOT FPSY SPS ? STU ? SMPD ? 
ADLT CHLD SNR YAD ? AH"
Dirigo Counseling Clinic,270 High Street,Ellsworth,Maine 04605,04605,"? MH ? OP TELE ? OMH ? CBT CFT DBT IDD IPT TT ? PVTP ? MC MD MI PI SF SWFS VAF ? 
CM COOT HS PRS SPS ? STU ? SMPD ? ADLT CHLD SNR YAD"
KidsPeace/Graham Lake Campus,16 Kidspeace Way,Ellsworth,Maine 04605,04605,"? MH SUMH ? PHDT RES ? MSNH ? AT BMT CBT CFT DBT GT IPT PTM TT ? CIT ? PVTN ? MC 
SEF SF SI SMHA SWFS ? TAY GL TRMA PTSD SED ? ACT CM DEC ES FPSY SPS ? SMON ? 
CHLD YAD"
Catholic Charities Adult Mental Health,66 Western Avenue,Fairfield,Maine 04937,04937,"? MH ? OP ? OMH ? PVTN ? MD PI SF SMHA ? CM PRS PEER ? STU ? SMPD ? ADLT CHLD 
SNR YAD ? AH"
Pillars Community Outreach,121 Main Street,Fairfield,Maine 04937,04937,"? MH SUMH ? OP ? OMH ? AT CFT DBT GT IPT TT ? PVTP ? MD SF SMHA ? SS ? HV TRMA ? 
CM ? SMPD ? ADLT CHLD SNR YAD ? AH"
Tri County Mental Health Services Franklin County Farmington Unit,144 High Street Suite 1,Farmington,Maine 04938,04938,"? MH SUMH ? OP TELE ? OMH ? CBT CFT DBT GT IDD IPT TT ? WI ? PVTN ? CLF CMHG 
CSBG MC MD MI OSF PI SCJJ SF SMHA SWFS VAF ? SE VET CO TRMA PTSD SED SMI ? CM 
COOT FPSY IMR PRS SPS PEER ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Aroostook Mental Health Center Childrens Crisis Stabilization Unit,8 Wesleyan Street,Fort Fairfield,Maine 04742,04742,"? MH ? RES ? RTCC ? CBT GT IPT ? CIT ? PVTN ? CLF MD MI PI SF SMHA SWFS ? SS ? 
FPSY SPS ? SMON ? CHLD ? AH"
Aroostook Mental Health Center Fort Kent Outpatient Office,104 East Main Street,Fort Kent,Maine 04743,04743,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT TT ? CIT WI ? PVTN ? CLF 
CMHG MC MD MI OSF PI SCJJ SF SMHA SWFS VAF ? SED SMI ? CM COOT FPSY HS PRS 
SPS TPC PEER ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
Life by Design PA,31 Market Street,Fort Kent,Maine 04743,04743,"? MH SUMH ? OP ? OMH ? CBT CFT DBT IDD IPT TT ? PVTP ? CLF ITU MC MD MI OSF PI 
SCJJ SF SWFS VAF ? CO ? CM COOT ? STU TCC ? SMON ? ADLT CHLD SNR YAD"
Northern Maine Medical Center,194 East Main Street,Fort Kent,Maine 04743,04743,"? MH ? HI OP ? PSY ? AT BMT CBT GT IPT PTM ? PVTN ? MC MD MI PI SF SI VAF ? PA ? CDM 
DEC IPC SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP F28"
Ascentria Community Services,28 A and B Rocky Road,Hebron,Maine 04238,04238,"? MH ? RES ? RTCA ? PTM ? PVTN ? CLF CMHG MD OSF SCJJ SF SMHA ? SMI ? PRS ? 
SMPD ? ADLT SNR YAD"
Aroostook Mental Health Center Houlton Outpatient Office,11 Mill Street,Houlton,Maine 04730,04730,"? MH SUMH ? OP TELE ? OMH ? CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? MC MD 
MI PI SF SMHA SWFS VAF ? SS ? SE CO TRMA PTSD SMI ? CM COOT ES FPSY PRS SPS ? 
STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
Community Health and Csl Servs Adult Child and Family Services,"2 Water Street, Trust Building Suite 2",Houlton,Maine 04730,04730,"? MH ? OP ? OMH ? BMT CBT CFT DBT GT IPT TT ? PVTN ? MC MD MI PI SF VAF ? HV ? CM 
TPC ? SMON ? ADLT CHLD SNR YAD"
Life by Design PA,18 High Street,Houlton,Maine 04730,04730,"? MH SUMH ? OP ? OMH ? CBT CFT IDD IPT TT ? PVTP ? ITU MC MD MI PI SF SWFS VAF ? 
CO ? CM COOT ? STU TCC ? SMON ? ADLT CHLD SNR YAD"
Kennebunk Counseling Center,"65 Portland Road , Building A Suite 2",Kennebunk,Maine 04043,04043,"? MH ? OP ? OMH ? CBT CFT DBT GT IDD IPT TT ? PVTN ? MC MD PI SF SWFS ? CO ? COOT 
FPSY ? SMON ? ADLT SNR YAD ? AH"
Ascentria Community Services,30-32 Martin Drive,Lewiston,Maine 04240,04240,"? MH SUMH ? RES ? RTCA ? PTM ? PVTN ? CLF CMHG CSBG MD OSF SCJJ SF SMHA ? SMI 
? PRS ? SMPD ? ADLT"
Ascentria Community Services,470 Court Street,Lewiston,Maine 04240,04240,"? MH ? RES ? RTCA ? PTM ? PVTN ? CLF CMHG MD OSF SCJJ SF SMHA ? SMI ? PRS ? 
SMPD ? ADLT SNR YAD"
Ascentria Community Services,20 Church Street,Lewiston,Maine 04240,04240,"? MH ? RES ? RTCA ? PTM ? PVTN ? CLF CMHG MD OSF SCJJ SF SMHA ? SMI ? PRS ? 
SMPD ? ADLT SNR YAD"
Ascentria Community Services Building B,101 Elm Street,Lewiston,Maine 04240,04240,"? MH ? RES ? RTCA ? PTM ? PVTN ? CLF MC MD SF SMHA ? SMI ? PRS ? SMPD ? ADLT 
SNR YAD"
KidsPeace/FCFS Lewiston,29 Westminster Street,Lewiston,Maine 04240,04240,"? MH ? OP ? OMH ? BMT CBT CFT DBT IDD IPT TT ? PVTN ? MC SI SWFS ? TAY GL TRMA 
PTSD SED ? CM FPSY TPC ? SMON ? CHLD YAD ? AH ? F4"
Saint Marys Regional Medical Center Adult Psych Unit,93 Campus Avenue,Lewiston,Maine 04240,04240,"? MH SUMH ? HI TELE ? PSY ? AT CBT CFT DBT ECT GT IDD IPT PTM TT ? PVTN ? MC MD MI 
PI SF ? PA ? SE GL VET ADM MF CO HV TRMA TBI ALZ PED PTSD ? CDM CM DEC ES FPSY 
ICM IMR SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
Saint Marys Regional Medical Center Pediatric Behavioral Unit,93 Campus Avenue,Lewiston,Maine 04240,04240,"? MH SUMH ? HI TELE ? PSY ? AT CBT CFT DBT ECT GT IDD IPT PTM TT ? PVTN ? MC MD PI 
SF ? PA ? GL CO HV TRMA PED PTSD SED ? CDM CM DEC ES FPSY ICM IMR SPS PEER ? 
STU TCC ? SMON ? CHLD ? AH"
Saint Marys Regional Medical Center Behavioral Health Services,100 Campus Avenue,Lewiston,Maine 04240,04240,"? MH SUMH ? OP ? OMH ? CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? FQHC ? MC MD MI PI 
SF ? PA SS ? SE GL VET ADM MF CO HV TRMA TBI ALZ PED PTSD ? CDM DEC FPSY IMR IPC 
SPS PEER ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Spurwink Services,64 Lisbon Street Suite 2,Lewiston,Maine 04240,04240,"? MH SUMH ? OP ? OMH ? CBT CFT DBT IDD IPT TT ? PVTN ? MD PI SCJJ SF SWFS ? SED ? 
CM IPC ? STU ? SMON ? CHLD"
Spurwink Services Lewiston/Auburn Program,581 Sabattus Street,Lewiston,Maine 04240,04240,"? MH SUMH ? PHDT RES ? RTCC ? AT BMT CBT DBT GT IDD IPT PTM TT ? PVTN ? MD SEF 
SF SMHA SWFS ? CO TRMA SED ? ES FPSY ? STU ? SMON ? CHLD"
Tri County Mental Health Services,1155 Lisbon Street,Lewiston,Maine 04240,04240,"? MH SUMH ? OP TELE ? OMH ? CBT CFT DBT GT IDD IPT TT ? WI ? PVTN ? CLF CMHG 
CSBG MC MD MI OSF PI SCJJ SF SMHA SWFS VAF ? SE VET CO TRMA PTSD SED SMI ? ACT 
CM COOT FPSY IMR PRS SPS PEER ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Tri County Mental Health Services Group Home,306 Pine Street,Lewiston,Maine 04240,04240,"? MH ? RES ? RTCA ? CBT DBT GT IPT TT ? PVTN ? MC MD PI SF SMHA ? SE TRMA PTSD 
SMI ? HS IMR PRS SH SPS ? STU ? SMPD ? ADLT SNR YAD ? AH"
Community Health and Csl Servs Adult Child and Family Services,313 Enfield Road,Lincoln,Maine 04457,04457,"? MH ? OP ? OMH ? BMT CBT CFT DBT GT IPT TT ? PVTN ? MC MD MI PI SF VAF ? HV ? CM 
TPC ? SMON ? ADLT CHLD SNR YAD"
Full Circle Wellness Center Inc,9 Maine Street Suite 217,Lincoln,Maine 04457,04457,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT TT ? PVTP ? CLF ITU MC MD MI 
OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? COOT ES FPSY ? STU TCC ? SMPD ? ADLT CHLD 
SNR YAD"
Northeast Occupational Exchange Inc,9 Main Street,Lincoln,Maine 04457,04457,"? MH SUMH ? OP TELE ? OMH ? BMT CBT CFT DBT GT IDD IPT TT ? CIT ? PVTN ? CLF 
CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS ? CO ? CM COOT 
DEC FPSY HS PRS SPS PEER ? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
Farwell Associates,22 Farwell Street,Lisbon,Maine 04250,04250,"? MH ? OP ? CMHC ? BMT CBT CFT GT IDD IPT TT ? CIT ? PVTP ? MC MD MI PI SCJJ SF SI 
SMHA SWFS VAF ? COOT FPSY PRS VRS ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
Tri County Mental Health Services Supported Living,15 Village Street,Lisbon,Maine 04250,04250,"? MH ? RES ? RTCA ? CBT DBT GT IPT TT ? PVTN ? MC MD PI SF SMHA ? SE TRMA PTSD 
SMI ? HS IMR PRS SH SPS ? STU ? SMPD ? ADLT SNR YAD ? AH"
Aroostook Mental Health Center,14 Steves Lane,Machias,Maine 04654,04654,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT GT IDD IPT TT ? CIT WI ? PVTN ? CLF 
CMHG MC MD MI OSF PI SCJJ SF SMHA SWFS VAF ? CJ SED SMI ? CM COOT FPSY HS PRS 
SPS PEER ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
Sunrise Opportunities,232 Court Street,Machias,Maine 04654,04654,"? MH SUMH ? OP ? OMH ? BMT CBT CFT IPT TT ? PVTN ? CLF CMHG CSBG MC MD MI OSF 
PI SCJJ SEF SF SI SMHA SWFS VAF ? CM ICM SEMP VRS ? STU ? SMON ? ADLT CHLD SNR 
YAD"
