Name,Address,City,State,Zip,Services
Abbe Ctr for Comm Mental Health,520 11th Street NW,Cedar Rapids,Iowa 52405,52405,"? MH SUMH ? OP ? CMHC ? CBT CFT DBT GT IDD IPT PTM TT ? WI ? PVTN ? CLF CMHG 
CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SMI ? ACT COOT FPSY PRS 
PEER ? STU TCC ? SMPD ? ADLT CHLD SNR YAD ? SP"
Four Oaks Family and Childrens Service,5400 Kirkwood Boulevard SW,Cedar Rapids,Iowa 52404,52404,"? MH ? OP RES TELE ? RTCC ? AT BMT CBT DBT GT IDD IPT PTM TT ? PVTN ? MD PI SCJJ 
SEF SF SMHA SWFS ? SED ? CM FPSY SH ? SMON ? CHLD ? AH ? SP"
Saint Lukes Counseling Center,225 Coe Road NE,Cedar Rapids,Iowa 52402,52402,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT TT ? PVTN ? CLF MC MD MI PI SF 
? PED ? CDM COOT DEC ES FPSY IPC ? SMON ? ADLT CHLD SNR YAD ? AH"
UnityPoint Health Childrens Specialty Services,4050 River Ridge Drive NE,Cedar Rapids,Iowa 52402,52402,"? MH ? PHDT ? PH ? AT CBT DBT GT TT ? PVTN ? ITU MC MD MI PI SF SI SMHA VAF ? SED ? 
COOT FPSY ? SMON ? CHLD YAD ? AH"
UnityPoint Health Partial Hospitalization,810 First Avenue NE,Cedar Rapids,Iowa 52403,52403,"? MH SUMH ? OP PHDT ? PH ? AT CBT DBT GT TT ? PVTN ? CLF MC MD MI PI SF SI SMHA 
VAF ? SMI ? STU ? SMPD ? ADLT SNR YAD ? AH"
UnityPoint Health St Lukes Hospital Psychiatric Services,1026 A Avenue NE,Cedar Rapids,Iowa 52402,52402,"? MH SUMH ? HI ? PSY ? AT CBT CFT DBT ECT GT IPT PTM TT ? WI ? PVTN ? CLF MC MD MI 
PI SF SI SMHA ? SE ALZ PED SED SMI ? ES ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Community Hlth Ctr of Southern IA,221 East State Street,Centerville,Iowa 52544,52544,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT IDD IPT PTM TT ? CIT ? PVTN ? FQHC ? 
CLF MC MD MI PI SF SI ? SS ? CO ? COOT FPSY SPS ? STU ? SMPD ? ADLT CHLD SNR YAD ? 
AH"
Community Hlth Ctr of Southern IA,"1711 Osceola Avenue, Suite 115",Chariton,Iowa 50049,50049,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT IPT PTM TT ? PVTN ? FQHC ? CLF MC 
MD MI PI SF SI ? SS ? COOT FPSY SPS ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
Mental Health Institute,1251 West Cedar Loop,Cherokee,Iowa 51012,51012,"? MH ? HI ? PSY ? AT BMT PTM TT ? WI ? OSG ? CLF MC MD PI SI ? SED SMI ? CM DEC ES 
FPSY IMR IPC PRS SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Plains Area Mental Health Center,900 North 2nd Street,Cherokee,Iowa 51012,51012,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
CLF CMHG CSBG MC MD MI OSF PI SF SI ? CM COOT ES FPSY IPC PEER ? STU ? SMPD ? 
ADLT CHLD SNR YAD ? AH"
Southwest Iowa Families Inc,215 East Washington Street,Clarinda,Iowa 51632,51632,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT TT ? PVTN ? CLF MC MD MI OSF 
PI SCJJ SF SI SMHA SWFS VAF ? SED ? SMPD ? ADLT CHLD SNR YAD"
MercyOne Clinton Medical Center Behavioral Health Care,1410 North 4th Street,Clinton,Iowa 52732,52732,"? MH ? HI TELE ? PSY ? AT PTM ? PVTN ? CLF MC MD MI PI SF SI SMHA SWFS ? SMI ? CDM 
SPS ? NRT STU ? SMON ? ADLT SNR YAD ? AH"
Community Hlth Ctr of Southern IA,102-104 North Franklin Street,Corydon,Iowa 50060,50060,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT IPT PTM TT ? PVTN ? FQHC ? CLF MC 
MD MI PI SF SI ? SS ? COOT FPSY SPS ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP"
CHI Health Mercy Mercy McDermott,800 Mercy Drive,Council Bluffs,Iowa 51503,51503,"? MH SUMH ? HI PHDT ? PSY ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SWFS VAF ? CO ? CDM CM DEC ES FPSY IMR 
IPC LAD SPS PEER ? NRT NSC STU ? SMON ? ADLT CHLD SNR YAD ? AH"
CHI Health Psychiatric Associates Mercy,"801 Harmony Street, Suite 302",Council Bluffs,Iowa 51503,51503,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? CLF CMHG CSBG 
MC MD MI OSF PI SCJJ SF SI SMHA SWFS VAF ? CM COOT ES FPSY IPC SPS ? SMON ? ADLT 
CHLD SNR YAD ? AH"
Christian Home Association Childrens Square USA,North 6th Street and Avenue E,Council Bluffs,Iowa 51502,51502,"? MH ? OP RES ? RTCC ? BMT CBT CFT DBT GT IPT PTM TT ? PVTN ? MD MI PI SF SI ? SED ? 
CM COOT ES FPSY ? SMON ? CLHD"
Heartland Family Service H Lee Gendler Center,515 East Broadway,Council Bluffs,Iowa 51503,51503,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? MC 
MD PI SF SI ? PA SS ? CO TRMA PTSD ? ACT CDM CM COOT ES FPSY HS ICM IMR IPC SPS 
PEER ? NSC STU TCC ? SMON ? ADLT CHLD SNR YAD"
Methodist Jennie Edmundson Hospital Behavioral Health,933 East Pierce Street,Council Bluffs,Iowa 51503,51503,"? MH SUMH ? HI ? PSY ? AT CFT ECT GT IDD PTM TT ? PVTN ? CLF CMHG CSBG MC MD MI 
OSF PI SF SI SMHA VAF ? CO ? CM DEC ES SPS ? NRT STU TCC ? SMON ? ADLT SNR YAD ? 
AH"
Northeast Iowa Mental Health Center,112 North Elm Street,Cresco,Iowa 52136,52136,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT DBT GT IDD IPT TT ? PVTN ? CLF CMHG CSBG 
MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS ? SS ? CM COOT ICM ? STU TCC ? SMON ? 
ADLT CHLD SNR YAD ? AH"
Crossroads Behavioral Health Services,1003 Cottonwood Road,Creston,Iowa 50801,50801,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
FQHC ? CLF CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS VAF ? PA SS ? TAY SE 
GL VET ADM MF CJ CO HV TRMA TBI ALZ PED PTSD SED SMI ? CM COOT ES FPSY SPS 
PEER ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Genesis Medical Center West Central Park,1401 West Central Park Avenue,Davenport,Iowa 52804,52804,"? MH SUMH ? HI OP PHDT ? PSY ? AT CBT DBT ECT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
CLF MC MD MI PI SF ? CO PTSD SED SMI ? CM DEC ES FPSY IMR SPS ? NRT NSC STU TCC ? 
SMON ? ADLT CHLD SNR YAD ? AH"
Terrace Ridge,4626 Progress Drive Suite D,Davenport,Iowa 52807,52807,"? MH SUMH ? OP ? CMHC ? BMT CBT DBT GT IPT PTM ? CIT WI ? PVTN ? CLF CMHG CSBG 
ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SED SMI ? CM COOT ES FPSY ICM 
IMR PRS SPS PEER ? NSC STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH"
Vera French Community MH Center,1441 West Central Park Avenue,Davenport,Iowa 52804,52804,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT GT IPT PTM ? CIT WI ? PVTN ? CLF CMHG 
CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SED SMI ? ACT COOT ES FPSY 
IMR PRS SPS PEER ? NSC STU TCC ? SMPD ? ADLT CHLD SNR YAD ? AH ? SP F28 F36 F54 
F82"
Vera French Sheridan Springs,5006 Sheridan Street,Davenport,Iowa 52806,52806,"? MH ? RES ? RTCA ? AT BMT GT IDD IPT PTM ? PVTN ? CLF MD SF SI ? SMI ? CDM COOT 
DEC IMR LAD PRS SEMP SPS ? NSC STU TCC ? SMPD ? ADLT SNR YAD ? AH"
Northeast Iowa Behavioral Health,905 Montgomery Street,Decorah,Iowa 52101,52101,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? CLF CMHG 
CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS ? SS ? CM COOT ICM SPS ? STU ? 
SMON ? ADLT CHLD SNR YAD ? AH ? SP"
Penn Center RCF,2237 245th Street,Delhi,Iowa 52223,52223,"? MH SUMH ? RES ? RTCA ? GT IPT PTM ? PVTN ? CLF MI OSF PI SF SMHA VAF ? SMI ? 
COOT DEC IPC SPS ? NRT NSC STU TCC ? SMPD ? ADLT SNR YAD"
Plains Area Mental Health Center,515 Highway 39,Denison,Iowa 51442,51442,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
CLF CMHG CSBG MC MD MI OSF PI SF SI ? CM COOT ES FPSY IPC PEER ? STU ? SMPD ? 
ADLT CHLD SNR YAD ? AH"
Broadlawns Medical Center Center for Mental Health,1801 Hickman Road,Des Moines,Iowa 50314,50314,"? MH SUMH ? HI OP RES ? PSY ? AT BMT CBT DBT ECT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
CLF CMHG CSBG MC MD MI PI SF SI SMHA ? PA SS ? CO SMI ? CM COOT DEC SPS ? NSC 
STU TCC ? SMON ? ADLT YAD ? AH"
Eyerly Ball Community MH Services,945 19th Street,Des Moines,Iowa 50314,50314,"? MH ? OP TELE ? CMHC ? BMT CBT CFT GT IDD IPT PTM TT ? CIT ? PVTN ? CLF CMHG MC 
MD MI PI SF SI VAF ? SS ? CJ CO PTSD ? ACT CM COOT DEC FPSY IPC PRS SEMP SH VRS 
PEER ? SMPD ? ADLT SNR YAD ? AH ? SP"
Eyerly Ball Residential,5631 Francis Avenue,Des Moines,Iowa 50310,50310,"? MH SUMH ? RES ? RTCA ? BMT CBT DBT GT IPT PTM TT ? PVTN ? CLF CMHG MC MD SF SI 
SMHA ? SMI ? FPSY ? STU ? SMPD ? ADLT SNR YAD"
Iowa Lutheran Hospital Behavioral Health Services,700 East University Avenue,Des Moines,Iowa 50316,50316,"? MH ? HI OP PHDT ? PSY ? AT CBT CFT ECT GT IPT PTM ? CIT WI ? PVTN ? CLF MC MD MI PI 
SF ? SE ? CM COOT DEC PRS SPS ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD"
Mercy Medical Center Mercy Behavioral Health,1111 6th Avenue,Des Moines,Iowa 50314,50314,"? MH ? HI OP PHDT TELE ? PSY ? AT CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTN ? MC MD 
MI PI SF SI ? ES FPSY ? STU ? SMON ? ADLT CHLD SNR YAD ? AH"
MercyOne Des Moines First Step Recovery,"1750 48th Street, Suite 2",Des Moines,Iowa 50310,50310,"? MH SUMH ? OP ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM ? CIT ? PVTN ? MC MD MI PI 
SF SI ? CO ? COOT FPSY IMR SPS PEER ? STU TCC ? SMON ? ADLT CHLD SNR YAD"
Orchard Place Child Guidance Center,808 5th Avenue,Des Moines,Iowa 50309,50309,"? MH ? OP TELE ? CMHC ? AT CBT CFT GT IDD IPT PTM TT ? PVTN ? CLF CMHG MD MI OSF 
PI SCJJ SEF SF SMHA SWFS ? PA SS ? TRMA SED ? COOT FPSY SPS ? SMPD ? CHLD YAD ? 
AH"
Orchard Place PACE,620 8th Street,Des Moines,Iowa 50309,50309,"? MH ? OP ? OMH ? BMT CBT GT IPT TT ? PVTN ? CLF MC MD MI PI SCJJ SF SI SWFS ? TAY 
MF CO TRMA SED ? CM COOT ES FPSY IPC ? STU ? SMON ? CHLD YAD ? AH ? SP"
Orchard Place,925 Porter Avenue,Des Moines,Iowa 50315,50315,"? MH SUMH ? RES ? RTCC ? AT CBT CFT DBT GT IPT PTM TT ? PVTN ? MD MI PI SF SI ? GL 
MF CO TRMA PTSD SED ? CM DEC ES FPSY ? SMON ? CHLD ? SP"
Hillcrest Family Services,200 Mercy Drive,Dubuque,Iowa 52001,52001,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTN ? CLF CMHG 
CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? COOT SPS ? STU ? SMON ? ADLT CHLD 
SNR YAD"
Hillcrest Family Services Asbury,2005 Asbury Road,Dubuque,Iowa 52001,52001,"? MH SUMH ? OP ? CMHC ? CBT CFT DBT GT IPT TT ? CIT ? PVTN ? CLF CMHG CSBG MC MD 
MI OSF PI SCJJ SF SI SMHA SWFS ? COOT SPS ? STU ? SMON ? ADLT CHLD SNR YAD"
MercyOne Dubuque Medical Center Psychiatric Services,250 Mercy Drive,Dubuque,Iowa 52001,52001,"? MH SUMH ? HI ? PSY ? AT ECT GT IPT PTM ? PVTN ? MC MD MI PI SF SI SMHA VAF ? SED ? 
CM DEC ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Unitypoint Finley Hospital Behavioral Health,350 North Grandview Street,Dubuque,Iowa 52002,52002,"? MH ? HI OP PHDT ? PSY ? AT BMT CBT CFT DBT GT IPT PTM TT ? PVTN ? MC MD MI PI SF 
SI ? SE TRMA ALZ PTSD ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
Northeast Iowa Mental Health Center,911 Carter Street NW,Elkader,Iowa 52043,52043,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT GT IDD IPT TT ? PVTN ? CLF CMHG CSBG MC 
MD MI OSF PI SCJJ SEF SF SI SMHA SWFS ? SS ? COOT ? STU ? SMON ? ADLT CHLD SNR 
YAD ? AH"
Seasons Center for Behavioral Health Palo Alto County Office,3201 1st Street,Emmetsburg,Iowa 50536,50536,"? MH ? OP ? CMHC ? CBT CFT DBT IPT TT ? PVTN ? CLF CMHG MC MD MI OSF PI SF SI SMHA 
VAF ? SS ? COOT SPS ? SMON ? ADLT CHLD SNR YAD"
Seasons Center for Behavioral Health Emmet County Office,826 North 8th Street,Estherville,Iowa 51334,51334,"? MH ? OP ? CMHC ? CBT CFT DBT IPT TT ? PVTN ? CLF CMHG MC MD MI OSF PI SF SI SMHA 
VAF ? SS ? COOT SPS ? SMON ? ADLT CHLD SNR YAD"
Prairie View Management Inc,18569 Lane Road,Fayette,Iowa 52142,52142,"? MH SUMH ? RES ? RTCA ? AT BMT CBT GT PTM ? CIT ? PVTN ? CLF SF ? PA ? CJ CO SMI ? 
PRS ? SMPD ? ADLT SNR YAD"
Catholic Charities Diocese of Sioux City,3 North 17th Street Suite 1,Fort Dodge,Iowa 50501,50501,"? MH ? OP ? OMH ? BMT CBT CFT DBT IPT TT ? CIT ? PVTN ? CLF MC MD PI SCJJ SF SI 
SWFS ? PA SS ? TRMA PTSD ? COOT ES FPSY ? SMON ? ADLT CHLD SNR YAD"
Children and Families of Iowa,111 Avenue O West,Fort Dodge,Iowa 50501,50501,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? CLF MD 
MI OSF PI SF SI SMHA SWFS ? SS ? CO PTSD SED ? CM COOT FPSY PRS SPS VRS ? TCC ? 
SMPD ? ADLT CHLD SNR YAD ? SP"
Community and Family Resources,211 Avenue M West,Fort Dodge,Iowa 50501,50501,"? MH SUMH ? OP TELE ? OMH ? AT CBT CFT GT IDD IPT PTM TT ? PVTN ? MC MD MI PI SCJJ 
SF SI SMHA SWFS VAF ? CO ? COOT ES FPSY ? NRT STU TCC ? SMON ? ADLT CHLD SNR 
YAD ? AH"
Richmond Center,211 Avenue M West,Fort Dodge,Iowa 50501,50501,"? MH SUMH ? OP TELE ? OMH ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? CLF MC 
MD MI PI SCJJ SF SI SWFS VAF ? CO ? COOT ES FPSY SPS ? NRT NSC STU TCC ? SMON ? 
ADLT CHLD SNR YAD ? AH"
UnityPoint Health Berryhill Center,720 Kenyon Road,Fort Dodge,Iowa 50501,50501,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
CLF CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS ? CO PTSD SED 
SMI ? ACT CDM CM COOT DEC ES FPSY ICM IMR IPC PRS SPS PEER ? STU TCC ? SMON ? 
ADLT CHLD SNR YAD ? AH"
Counseling Associates,"1014 Avenue H, Suite 1",Fort Madison,Iowa 52627,52627,"? MH SUMH ? OP ? OMH ? CBT CFT GT IDD IPT TT ? CIT ? PVTP ? CLF MC MD MI PI SCJJ SF 
SI ? CM SPS ? SMPD ? ADLT CHLD SNR YAD"
Myrtue Medical Center Behavioral Health,1303 Garfield Avenue,Harlan,Iowa 51537,51537,"? MH SUMH ? OP TELE ? OMH ? AT CBT CFT DBT GT IPT TT ? CIT WI ? PVTP ? CLF CMHG 
CSBG ITU MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? CO ? COOT FPSY PRS SPS 
PEER ? NRT STU TCC ? SMON ? ADLT CHLD SNR YAD ? SP"
Plains Area Mental Health Center,"700 East 2nd Street, Suite 2",Ida Grove,Iowa 51445,51445,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN 
? CLF CMHG CSBG MC MD MI OSF PI SF SI ? CM COOT ES FPSY IPC PEER ? STU ? SMON ? 
ADLT CHLD SNR YAD ? AH"
Abbe Ctr for Comm Mental Health,"2349 Jamestown Avenue, Suite 5",Independence,Iowa 50644,50644,"? MH SUMH ? OP ? CMHC ? CBT CFT IPT PTM TT ? PVTN ? CLF CSBG MC MD MI PI SCJJ SF 
SI SMHA SWFS VAF ? STU ? SMPD ? ADLT CHLD SNR YAD"
Mental Health Institute,2277 Iowa Avenue,Independence,Iowa 50644,50644,"? MH ? HI ? PSY ? AT CBT CFT GT IPT PTM TT ? CIT ? SMA ? CLF MC MD MI OSF PI SEF SF SI 
SMHA ? SED SMI ? CDM DEC ES FPSY ? NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD 
? AH"
Abbe Ctr for Comm Mental Health,1039 Arthur Street,Iowa City,Iowa 52240,52240,"? MH SUMH ? OP ? CMHC ? CBT CFT IPT PTM ? PVTN ? CLF CMHG CSBG MC MD MI OSF PI 
SCJJ SF ? STU ? SMPD ? ADLT CHLD SNR YAD"
Chatham Oaks,4515 Melrose Avenue,Iowa City,Iowa 52246,52246,"? MH SUMH ? RES ? RTCA ? AT BMT GT IPT PTM ? PVTN ? CLF SF SMHA VAF ? CDM CM 
COOT IMR LAD PRS SPS ? NRT NSC TCC ? SMPD ? ADLT SNR YAD"
Iowa City VA Healthcare System Mental Health Service Line,601 Highway 6 West,Iowa City,Iowa 52246,52246,"? MH SUMH ? HI OP TELE ? AT BMT CBT CFT DBT ECT GT IDD IPT PTM TT ? WI ? VAMC ? MI 
PI VAF ? VET ? ACT CDM CM COOT DEC FPSY HS ICM IMR IPC PRS SEMP SH SPS VRS PEER 
? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? VO ? AH"
Mercy Hospital,500 East Market Street,Iowa City,Iowa 52245,52245,"? MH SUMH ? HI ? PSY ? AT BMT CBT DBT GT IPT PTM ? PVTN ? MC MD MI PI SF VAF ? TAY 
SE GL VET ADM MF CO TRMA PED PTSD SMI ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD 
? AH"
University of Iowa Hospitals/Clinics UI Behavioral Health,200 Hawkins Drive,Iowa City,Iowa 52242,52242,"? MH SUMH ? HI OP PHDT TELE ? PSY ? AT BMT CBT CFT DBT ECT GT IDD IPT PTM TT ? CIT 
WI ? OSG ? CLF MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? TAY SE GL VET MF CO 
ALZ PED PTSD SMI ? ACT CM COOT ES FPSY IPC ? NRT STU TCC ? SMON ? ADLT CHLD SNR 
YAD ? AH ? SP"
Youth Homes of Mid America,7225 NW 58th Street,Johnston,Iowa 50131,50131,"? MH SUMH ? OP TELE ? MSNH ? AT BMT CBT CFT DBT GT IDD IPT TT ? PVTN ? MD MI PI 
SCJJ SF SI SMHA SWFS ? PA SS ? TAY GL CO TRMA SED ? COOT ES FPSY PRS SPS TPC 
PEER ? SMPD ? ADLT CHLD SNR YAD"
Counseling Associates,1522 Morgan Street,Keokuk,Iowa 52632,52632,"? MH SUMH ? OP ? OMH ? CBT CFT GT IDD IPT TT ? CIT ? PVTP ? CLF MC MD MI PI SCJJ SF 
SI ? CM SPS ? SMPD ? ADLT CHLD SNR YAD"
Plains Area Mental Health Center,"180 10th Street SE, Suite 201",Le Mars,Iowa 51031,51031,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN 
? CLF CMHG CSBG MC MD MI OSF PI SF SI ? CM COOT ES FPSY IPC PEER ? STU ? SMPD ? 
ADLT CHLD SNR YAD ? AH ? SP"
Heartland Family Service Logan Office,107 North 4th Avenue Suite A,Logan,Iowa 51546,51546,"? MH SUMH ? OP ? OMH ? BMT CBT CFT DBT GT IDD IPT TT ? CIT ? PVTN ? CLF CMHG CSBG 
MC MD MI OSF PI SF SWFS ? SS ? TAY SE GL VET CJ CO TRMA PTSD SED SMI ? CM COOT 
ES FPSY HS SEMP SPS ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Abbe Ctr for Comm Mental Health,721 South 5th Street,Manchester,Iowa 52057,52057,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT IPT PTM TT ? WI ? PVTN ? CLF CMHG CSBG MC 
MD MI PI SCJJ SF SI ? CDM COOT IMR ? STU ? SMPD ? ADLT CHLD SNR YAD"
Hillcrest Family Services Jackson County Mental Health Center,117 South Olive Street,Maquoketa,Iowa 52060,52060,"? MH SUMH ? OP ? CMHC ? CBT CFT DBT IPT PTM TT ? CIT ? PVTN ? CLF CMHG CSBG MC 
MD MI OSF PI SCJJ SF SI SMHA SWFS ? COOT SPS ? STU ? SMON ? ADLT CHLD SNR YAD"
