Name,Address,City,State,Zip,Services
Adanta Group Taylor County Clinic,250 Water Tower Bypass,Campbellsville,Kentucky 42718,42718,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CMHG 
CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? TAY CO TRMA PTSD SED SMI ? 
CM COOT FPSY HS PRS SEMP SPS PEER ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
Kentucky River Community Care Inc Wolfe County Outpatient Services,129 Kentucky 15 North Street,Campton,Kentucky 41301,41301,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
CLF CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SMHA SWFS VAF ? PA SS ? TAY CJ CO 
TRMA PTSD SED SMI ? ACT CDM CM COOT FPSY HS ICM IMR PRS SEMP SH SPS ? STU TCC 
? SMPD ? ADLT CHLD SNR YAD ? AH"
NorthKey Community Care Carroll County Branch Office,2688 U.S. Highway 227,Carrollton,Kentucky 41008,41008,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT IDD IPT PTM TT ? CIT ? PVTN ? CLF CMHG MC 
MD MI OSF PI SCJJ SF SI SMHA ? SS ? ACT CM COOT FPSY ICM SPS ? SMON ? ADLT CHLD 
SNR YAD ? AH"
Adanta Group Adair County Mental Health Center,200 East Frazier Avenue,Columbia,Kentucky 42728,42728,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CMHG 
CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? TAY CO TRMA PTSD SED SMI ? 
CM COOT FPSY HS PRS SEMP SPS PEER ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
Baptist Health Corbin,1 Trillium Way,Corbin,Kentucky 40701,40701,"? MH SUMH ? HI OP PHDT TELE ? PSY ? AT BMT CBT CFT DBT ECT GT IDD IPT PTM ? WI ? 
PVTN ? CLF CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS ? TAY SE 
VET ADM MF CO TRMA SED SMI ? CDM CM COOT DEC ES FPSY IMR IPC SPS VRS PEER ? 
NRT NSC STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
Cumberland River Behavioral Health,1203 American Greeting Card Road,Corbin,Kentucky 40701,40701,"? MH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? SS ? TAY CO SED SMI ? ACT CM 
COOT HS ICM PRS SEMP SH SPS PEER ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
Turning Point,2932 Level Green Road,Corbin,Kentucky 40701,40701,"? MH SUMH ? RES ? RTCC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? MD MI 
PI SWFS ? SS ? CO PTSD SED ? FPSY PRS SPS PEER ? STU ? SMPD ? CLHD"
Childrens Home of Northern Kentucky,200 Home Road,Covington,Kentucky 41011,41011,"? MH SUMH ? OP PHDT RES ? MSNH ? AT BMT CBT CFT DBT GT IPT PTM TT ? PVTN ? CLF 
MD MI OSF PI SF SMHA SWFS ? TAY GL CO TRMA PED PTSD SED ? CM COOT ES FPSY ICM 
IPC SPS ? STU TCC ? SMON ? ADLT CHLD SNR YAD ? AH"
NorthKey Community Care,722 Scott Street,Covington,Kentucky 41011,41011,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT GT IDD IPT PTM TT ? CIT ? PVTN ? CMHG MC MD 
MI OSF PI SF SI SMHA ? SS ? CM COOT FPSY ICM IMR SPS ? STU ? SMON ? ADLT CHLD 
SNR YAD ? AH"
NorthKey Community Care Adult Services,513 Madison Avenue,Covington,Kentucky 41011,41011,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? CLF 
CMHG MC MD MI OSF PI SCJJ SF SI SMHA ? SS ? ACT CM COOT FPSY ICM IPC SEMP SH 
SPS ? STU ? SMON ? ADLT SNR YAD ? AH"
New Vista Harrison County Outpatient Clinic,257 Parkland Heights,Cynthiana,Kentucky 41031,41031,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT DBT GT IPT PTM TT ? CIT ? PVTN ? CLF CMHG 
CSBG MD MI PI SCJJ SF SI SMHA SWFS ? TAY CJ CO TRMA PTSD SED SMI ? ACT CM COOT 
FPSY ICM IPC SPS PEER ? STU ? SMON ? ADLT CHLD SNR YAD ? AH"
Ephraim McDowell Regional Medical Ctr Behavioral Health Services,217 South 3rd Street,Danville,Kentucky 40422,40422,"? MH SUMH ? HI OP ? PSY ? AT GT IDD IPT PTM ? WI ? PVTN ? MC MD PI SF SI ? SE CO ALZ 
? DEC ES SPS ? NRT NSC STU TCC ? SMON ? ADLT SNR YAD ? AH"
New Vista Boyle County Outpatient Clinic,650 High Street,Danville,Kentucky 40422,40422,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
CLF CMHG CSBG MD MI OSF PI SCJJ SF SI SMHA SWFS ? SS ? CO ? CM COOT PRS SPS 
PEER ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
Sunrise Childrens Services Psych Res Program/Woodlawn Campus,400 Cunningham Way,Danville,Kentucky 40422,40422,"? MH SUMH ? RES ? RTCC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? CLF 
MD OSF PI SCJJ SF SI ? CJ CO TRMA PED PTSD SED ? CM DEC ES FPSY HS IPC PRS SPS 
VRS ? STU ? SMON ? CLHD"
LifeSkills Inc,112 Sartin Drive,Edmonton,Kentucky 42129,42129,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT GT IDD IPT PTM TT ? PVTN ? MC MD OSF PI 
SF SI SMHA SWFS ? SS ? CO TRMA PTSD SED SMI ? CM COOT FPSY IMR PRS SPS ? NRT 
STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
Communicare Outpatient Clinic Childrens Crisis Stabilization Unit,1311 North Dixie Highway Building D,Elizabethtown,Kentucky 42701,42701,"? MH SUMH ? PHDT TELE ? RTCC ? BMT CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
CMHG MC MD MI PI SCJJ SF SI SMHA SWFS ? SED ? SPS ? SMPD ? CHLD ? AH"
Spectrum Care Academy Inc Elizabethtown I and II,461 Fowler Lane,Elizabethtown,Kentucky 42701,42701,"? MH SUMH ? RES ? RTCC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTP ? MD ? 
MF SED ? ES FPSY PRS ? SMON ? CLHD"
Sunrise Childrens Services Crossroads Treatment Center,854 Tunnel Hill Church Road,Elizabethtown,Kentucky 42702,42702,"? MH ? RES ? RTCC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? SCJJ SWFS ? GL 
SED ? CM DEC ES FPSY ICM IPC SPS ? STU TCC ? SMPD ? CLHD"
Kentucky River Community Care Inc Knott County Outpatient Services,3476 Highway 80 West,Emmalena,Kentucky 41740,41740,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
CLF CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SMHA SWFS VAF ? PA SS ? TAY CJ CO 
TRMA PTSD SED SMI ? ACT CDM CM COOT FPSY HS ICM IMR PRS SEMP SH SPS ? STU TCC 
? SMPD ? ADLT CHLD SNR YAD ? AH"
NorthKey Community Care Pendleton County Office,318 Montjoy Street,Falmouth,Kentucky 41040,41040,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT GT IDD IPT PTM TT ? CIT ? PVTN ? CLF CMHG MC 
MD MI OSF PI SEF SF SI SMHA ? SS ? ACT CM COOT FPSY ICM SPS ? STU ? SMON ? ADLT 
CHLD SNR YAD ? AH"
Comprehend Inc Fleming County CMHC,610 Elizaville Avenue,Flemingsburg,Kentucky 41041,41041,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS ? CO TRMA ? CDM CM 
COOT FPSY ICM IMR SEMP SPS VRS PEER ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
Florence CBOC,7310 Turfway Road Suite 510,Florence,Kentucky 41042,41042,"? MH ? OP TELE ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? VAMC ? MI PI SF VAF ? VET 
TRMA PTSD ? CDM COOT DEC FPSY IMR IPC SPS ? NRT NSC STU TCC ? SMPD ? ADLT SNR 
YAD ? VO"
NorthKey Community Care JE Willett Treatment Center,7459 Burlington Pike,Florence,Kentucky 41042,41042,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? CMHG MC 
MD MI OSF PI SCJJ SF SI SMHA ? SS ? ACT CM COOT FPSY ICM IMR SEMP SPS ? STU ? 
SMON ? ADLT CHLD SNR YAD ? AH"
Louisville VAMC VA Healthcare Center Fort Knox,289 Ireland Avenue,Fort Knox,Kentucky 40121,40121,"? MH SUMH ? OP TELE ? BMT CFT IDD ? VAMC ? PI SF VAF ? SE GL CJ CO HV TRMA TBI ALZ 
PTSD ? DEC FPSY SEMP VRS ? STU ? SMPD ? ADLT SNR YAD ? VO ? AH"
New Vista Franklin County Outpatient Clinic,191 Doctors Drive,Frankfort,Kentucky 40601,40601,"? MH SUMH ? OP TELE ? CMHC ? AT BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN 
? FQHC ? CLF CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? SS ? CJ CO SED 
SMI ? ACT CM COOT FPSY ICM IPC SPS ? NSC STU TCC ? SMPD ? ADLT CHLD SNR YAD ? 
AH"
LifeSkills Inc,1031 Brookhaven Road,Franklin,Kentucky 42134,42134,"? MH SUMH ? OP ? CMHC ? BMT CBT CFT GT IDD IPT TT ? CIT ? PVTN ? CMHG MC MD PI 
SCJJ SF SI SMHA ? TAY CO TRMA SED SMI ? CM COOT FPSY IMR SEMP SH SPS ? SMPD ? 
ADLT CHLD SNR YAD ? AH"
Pathways Inc,70 Main Street,Frenchburg,Kentucky 40322,40322,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IPT PTM ? CIT WI ? PVTN ? CMHG 
CSBG MC MD MI OSF PI SCJJ SF SMHA SWFS VAF ? PA SS ? CJ CO SED SMI ? CDM CM 
COOT FPSY HS ICM SEMP SH SPS PEER ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
New Vista Scott County Outpatient Clinic,110 Roach Street,Georgetown,Kentucky 40324,40324,"? MH SUMH ? OP ? CMHC ? CBT CFT DBT GT IDD IPT PTM TT ? PVTN ? CLF CMHG CSBG 
MC MD OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? SS ? CO SED SMI ? CM COOT FPSY PRS ? 
STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
LifeSkills Inc Barren County Service Center,608 Happy Valley Road,Glasgow,Kentucky 42141,42141,"? MH SUMH ? OP PHDT TELE ? CMHC ? BMT CBT CFT GT IDD IPT PTM TT ? CIT ? PVTN ? 
MC MD PI SF SI ? SE CO SED SMI ? CM COOT FPSY IMR SPS PEER ? SMPD ? ADLT CHLD 
SNR YAD ? AH"
Pathways Inc,840 Interstate Drive,Grayson,Kentucky 41143,41143,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IPT PTM TT ? CIT WI ? PVTN ? 
CMHG CSBG MC MD MI OSF PI SCJJ SF SMHA SWFS VAF ? PA SS ? CJ CO SED SMI ? CDM 
CM COOT FPSY HS ICM IMR PRS SEMP SH SPS PEER ? STU ? SMPD ? ADLT CHLD SNR YAD 
? AH"
Adanta Group Green County Mental Health Center,521 Old Hodgenville Road,Greensburg,Kentucky 42743,42743,"? MH SUMH ? OP ? CMHC ? CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CMHG CSBG MC 
MD MI OSF PI SCJJ SEF SF SI SMHA SWFS VAF ? TAY CO TRMA PTSD SED SMI ? CM COOT 
FPSY HS PRS SEMP SPS PEER ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
Pathways Inc,57 Dora Lane,Greenup,Kentucky 41144,41144,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IPT PTM ? CIT WI ? PVTN ? CMHG 
CSBG MC MD MI OSF PI SCJJ SF SMHA SWFS VAF ? PA SS ? CJ CO SED SMI ? ACT CDM CM 
COOT FPSY HS ICM IMR SEMP SH SPS PEER ? STU ? SMPD ? ADLT CHLD SNR YAD ? AH"
Pennyroyal Center,506 Hopkinsville Street,Greenville,Kentucky 42345,42345,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SEF SF SI SMHA SWFS ? PA SS ? SED SMI ? ACT CM 
COOT ES FPSY ICM IMR PRS SEMP SPS VRS PEER ? STU ? SMON ? ADLT CHLD SNR YAD ? 
AH"
Communicare Outpatient Clinic Hardinsburg OP Clinic,207 Fairgrounds Road Suite B,Hardinsburg,Kentucky 40143,40143,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT GT IDD IPT PTM TT ? WI ? PVTN ? FQHC ? 
CLF CMHG CSBG MC MD MI OSF PI SCJJ SF SI SMHA SWFS ? SS ? TAY CO SMI ? CM COOT 
IMR SEMP PEER ? SMPD ? ADLT CHLD SNR YAD ? AH"
Cumberland River Behavioral Health,134 Comprehensive Drive,Harlan,Kentucky 40831,40831,"? MH SUMH ? OP PHDT TELE ? CMHC ? BMT CBT CFT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
CLF CMHG MC MD MI OSF PI SCJJ SF SI SMHA ? SS ? CO SED SMI ? ACT CDM CM COOT 
DEC ES FPSY HS ICM IMR PRS SEMP SH SPS PEER ? STU ? SMPD ? ADLT CHLD SNR YAD ? 
AH"
Harlan ARH Hospital Center for Behavioral Health,81 Ball Park Road,Harlan,Kentucky 40831,40831,"? MH SUMH ? HI OP TELE ? PSY ? AT GT IPT PTM ? WI ? PVTN ? MC MD MI PI SF SI ? SE 
ALZ ? DEC FPSY SPS ? NRT STU ? SMON ? ADLT SNR YAD ? AH"
Hancock County Office,107 Harrison Street,Hawesville,Kentucky 42348,42348,"? MH SUMH ? OP ? CMHC ? AT CBT CFT DBT GT IDD IPT TT ? CIT ? LMG ? CMHG MC MD MI 
PI SCJJ SF SMHA ? CO PTSD ? ACT CM COOT SPS ? SMPD ? ADLT CHLD SNR YAD ? AH"
ARH Regional Medical Center Psychiatric Center,102 Medical Center Drive,Hazard,Kentucky 41701,41701,"? MH SUMH ? HI ? PSY ? AT BMT CBT DBT GT IDD IPT PTM TT ? WI ? PVTN ? MC MD PI SCJJ 
SF SI SMHA SWFS ? SE CO SMI ? ACT CM LAD SPS ? NRT NSC STU ? SMON ? ADLT SNR 
YAD ? AH"
Kentucky River Community Care Inc,310 Roy Campbell Drive,Hazard,Kentucky 41701,41701,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? CLF 
CMHG CSBG MC MD MI OSF PI SCJJ SF SMHA SWFS VAF ? CO TRMA SMI ? ACT CDM CM 
DEC FPSY HS ICM IMR PRS SEMP SH SPS VRS PEER ? SMPD ? ADLT CHLD SNR YAD ? AH"
Kentucky River Community Care Inc Perry Outpatient Services,115 Rockwood Lane,Hazard,Kentucky 41701,41701,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? PVTN ? 
CLF CMHG CSBG ITU MC MD MI OSF PI SCJJ SEF SF SMHA SWFS VAF ? PA SS ? TAY CJ CO 
TRMA PTSD SED SMI ? ACT CDM CM COOT FPSY HS ICM IMR PRS SEMP SH SPS ? STU TCC 
? SMPD ? ADLT CHLD SNR YAD ? AH"
Kentucky River Community Care Inc Project ADDVANCE,91 Little Grapevine Creek Road,Hazard,Kentucky 41701,41701,"? MH SUMH ? OP PHDT TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT WI ? 
PVTN ? MD PI SCJJ SF SI SMHA SWFS ? SS ? CO TRMA PTSD SMI ? CM COOT DEC ES FPSY 
IPC SEMP SPS PEER ? SMPD ? ADLT SNR YAD ? AH"
Henderson County Office,618 North Green Street,Henderson,Kentucky 42420,42420,"? MH SUMH ? OP TELE ? CMHC ? CBT CFT GT IDD IPT PTM TT ? CIT WI ? LMG ? CMHG MC 
MD PI SF SI SMHA SWFS ? TAY CJ CO PTSD SED ? ACT CM COOT ICM SPS ? SMPD ? ADLT 
CHLD SNR YAD ? AH"
RiverValley Behavioral Health Hospital New Place TRP,205 U.S. Highway 2084 South,Henderson,Kentucky 42420,42420,"? MH ? PHDT ? PH ? AT BMT CBT GT IPT PTM ? PVTN ? CMHG MC MD PI SF SI SMHA ? PA 
SS ? SMI ? CM IMR PRS PEER ? SMPD ? ADLT SNR YAD ? AH"
Communicare Inc LaRue County Clinic,80 Phillips Lane Suite 2,Hodgenville,Kentucky 42748,42748,"? MH SUMH ? OP TELE ? CMHC ? BMT CBT CFT DBT GT IDD IPT PTM TT ? CIT ? PVTN ? 
CMHG CSBG MC MD MI PI SF SMHA SWFS ? TAY SE GL VET MF CJ CO HV TRMA TBI PTSD 
SED SMI ? CM IMR SEMP PEER ? SMPD ? ADLT CHLD SNR YAD ? AH"
